"","E","N","agua_10","esg_10","lixo_10","palfac_10","rnmpr_10","v7_10,v21_10","v22_10","v3_10","v4_10","v5_10","v1_10","v8_10","uso_10","NA"
"5391",286489.588861029,9114326.59954834,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5392",286491.235977235,9114323.1030385,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5393",286491.033699806,9114316.1389156,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5394",286495.368216137,9114318.16168988,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5395",286503.343726187,9114300.93921166,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5396",286519.179159183,9114296.08455337,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5397",286519.641507592,9114281.40499139,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5398",286522.762359351,9114270.53980379,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5399",286538.597792347,9114261.29283561,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5400",286542.296579616,9114252.39262875,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5401",286542.527753821,9114243.14566057,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5402",286558.074219062,9114232.62723428,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5403",286348.514802836,9114131.02617147,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5404",286342.966621932,9114117.61806762,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5405",286400.760173015,9114073.6949688,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5406",286359.842338848,9114089.41481469,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5407",286369.782829635,9114080.86136913,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5408",286451.849672172,9113921.35116813,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5409",286452.658781887,9113937.53336244,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5410",286442.371529794,9113917.76796797,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5411",286360.535861461,9113936.26190431,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5412",286349.208325449,9113929.78902659,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5413",286331.870260124,9113870.37725608,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5414",286428.038729126,9113873.78707559,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5415",286407.579812042,9113847.95335826,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5416",286288.871858118,9113782.87781974,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5417",286315.572478718,9113835.70112543,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5418",286327.131188935,9113857.77826194,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5419",286374.868662129,9113768.02487711,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5420",286370.591939349,9113730.80583021,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5421",286337.302853926,9113622.61630259,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5422",286322.970053257,9113650.81955551,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5423",286331.523498817,9113656.36773642,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5424",286303.8981814,9113624.69687042,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5425",286246.913740032,9113703.06492569,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5426",286212.006435178,9113641.80376155,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5427",286297.309716576,9113584.12579757,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5428",286283.554851418,9113584.93490729,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5429",286236.048552428,9113506.56685202,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5430",286241.943494639,9113493.96785788,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5431",286244.255236682,9113499.40045168,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5432",286140.226844733,9113465.07108234,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5433",286138.839799507,9113472.46865688,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5434",286129.477244232,9113473.04659239,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5435",286124.391411736,9113469.00104381,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5436",286124.738173043,9113448.54212673,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5437",286132.020160479,9113454.66824314,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5438",286089.830868189,9113409.47368619,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5439",286095.263461991,9113407.97105387,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5440",286084.629448592,9113400.11113092,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5441",286065.441989632,9113375.83783947,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5442",286193.628085934,9113446.23038469,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5443",286170.973013909,9113406.00607313,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5444",286080.352725811,9113237.48007817,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5445",286072.723977068,9113220.37318705,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5446",286050.300079248,9113197.71811503,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5447",286026.026787794,9113167.89664267,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5448",286012.618683942,9113162.57963597,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5449",285999.6729285,9113298.97241653,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5450",285979.965327581,9113266.72361502,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5451",285973.492449859,9113254.41358864,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5452",285964.650036544,9113242.16135581,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5453",285952.571184367,9113216.90557398,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5454",285942.746280683,9113197.94928923,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5455",285923.558821724,9113146.97537718,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5456",285895.239981693,9113104.55491068,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5457",285893.390588059,9113098.08203296,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5458",285888.535929768,9113089.6441745,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5459",285888.189168461,9113055.08363096,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5460",285884.028032783,9113047.45488221,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5461",285880.637477787,9113039.5179012,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5462",285890.655026641,9113024.41451985,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5463",285875.243413019,9113030.65622337,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5464",285885.029787669,9113008.38644168,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5465",285873.008729044,9113017.32517758,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5466",285873.16284518,9113009.3111385,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5467",285870.851103137,9112996.21126692,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5468",285866.998199731,9112988.19722784,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5469",285881.71629074,9112983.76638892,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5470",285877.478096994,9112981.26200171,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5471",285872.199619329,9112977.94850478,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5472",285864.262638315,9112968.04654303,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5473",285860.717967182,9112954.48432305,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5474",285864.493812519,9112920.50171501,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5475",285857.789760594,9112882.12679709,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5476",285936.7742804,9112922.50522478,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5477",285933.92313188,9112924.00785711,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5478",285934.732241595,9112926.24254108,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5479",285929.530821998,9112926.89753466,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5480",285926.101737967,9112929.24780574,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5481",285923.55882172,9112924.35461842,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5482",285923.096473311,9112918.228502,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5483",285931.187570462,9112913.60501792,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5484",285933.499312505,9112911.37033394,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5485",285935.811054548,9112909.2897661,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5486",285859.061218718,9112853.19149252,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5487",285927.334667057,9112831.92346573,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5488",285927.642899329,9112818.05301347,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5489",285856.13301213,9112839.4751564,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5490",285856.672418607,9112803.4890386,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5491",285846.346637481,9112733.98266117,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5492",285854.206560428,9112738.29791298,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5493",285843.187256689,9112690.59896882,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5494",285851.740702248,9112691.60072371,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5495",285929.26111876,9112716.95282811,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5496",285925.254099218,9112710.01760199,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5497",285923.096473312,9112675.80381975,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"5498",285877.092806654,9112086.2325407,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5499",285877.092806654,9112081.53199854,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5500",285876.707516314,9112076.83145639,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5501",285877.863387335,9112064.7333397,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5502",285874.087541998,9112051.17111971,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5503",285874.549890407,9112013.64384054,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5504",285874.781064611,9112020.11671827,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5505",285874.472832339,9112025.66489917,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5506",285879.558664834,9112019.34613759,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5507",285904.987827308,9112028.90133803,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5508",285895.663801067,9112027.47576377,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5509",285895.625272033,9112030.09573808,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5510",285889.229452381,9112027.05194439,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5511",285889.845916925,9112030.28838325,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5512",285885.569194146,9112030.21132519,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5513",285881.408058468,9112029.90309291,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5514",285880.753064889,9112007.47919509,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5515",285898.129659246,9112006.43891118,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5516",285899.131414132,9112012.95031793,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5517",285894.430871978,9112012.87325986,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5518",285904.525478899,9112010.71563395,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5519",285884.336265056,9111994.22520738,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5520",285891.733839594,9111997.38458817,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5521",285884.259206988,9111986.4423425,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5522",285884.336265056,9111981.51062614,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5523",285884.18214892,9111975.03774842,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5524",285892.966768684,9111975.11480649,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5525",285884.490381193,9111961.86081878,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5526",285893.814407433,9111961.55258651,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5527",285883.642742443,9111954.92559265,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5528",285891.810897662,9111954.92559265,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5529",285883.257452103,9111949.68564402,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5530",285883.681271477,9111946.52626323,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5531",285883.950974716,9111941.71013397,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5532",285887.457116815,9111935.08314011,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5533",285883.295981137,9111928.61026239,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5534",285888.4588717,9111928.45614626,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5535",285884.297736022,9111919.51741036,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5536",285892.542949309,9111917.20566832,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5537",285898.399362485,9111916.12685536,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5538",285828.045346308,9111838.99172919,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5539",285841.607566294,9111801.38739196,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5540",285843.996366405,9111765.32421609,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5541",285850.161011853,9111764.70775154,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5542",285890.385323402,9111898.55761584,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5543",285904.872240206,9111899.17408038,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5544",285891.965013799,9111864.69059491,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5545",285888.65151687,9111864.30530456,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5546",285902.406382026,9111865.26853042,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5547",285890.462381471,9111855.94450418,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5548",285891.69531056,9111849.70280066,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5549",285907.95456293,9111848.54692964,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5550",285902.406382026,9111848.62398771,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5551",285907.607801623,9111839.91642601,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5552",285907.684859692,9111838.56790982,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5553",285901.173452937,9111840.30171635,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5554",285901.558743277,9111838.87614209,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5555",285894.276755842,9111838.49085175,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5556",285895.394097829,9111832.55738051,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5557",285898.360833451,9111820.96014126,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5558",285912.847750254,9111818.95663149,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5559",285908.571027475,9111818.10899273,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5560",285905.912524125,9111819.30339279,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5561",285917.509763375,9111808.72717295,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5562",285915.544782638,9111807.64835999,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5563",285911.807466335,9111809.65186976,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5564",285904.448420831,9111810.01789559,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5565",285903.562253048,9111803.41016625,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5566",285906.490459636,9111792.75688833,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5567",285912.000111505,9111786.51518482,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5568",285918.993131186,9111786.41886223,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5569",285922.614860387,9111777.82688764,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5570",285914.292589031,9111776.13161014,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5571",285915.371401985,9111769.65873242,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5572",285917.297853687,9111764.26466765,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5573",285917.837260164,9111760.41176425,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5574",285922.614860387,9111757.25238345,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5575",285928.240099358,9111757.32944152,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5576",285932.324176967,9111756.48180277,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5577",285939.875867642,9111756.48180277,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5578",285931.322422082,9111737.37140188,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5579",285941.648203208,9111730.51323382,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5580",285941.879377412,9111725.11916906,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5581",285932.324176968,9111716.7968977,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5582",285943.266422638,9111716.7968977,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5583",285945.424048545,9111716.18043316,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5584",285933.942396398,9111711.63400714,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5585",285936.408254577,9111715.02456214,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5586",285863.665438288,9111734.36613723,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5587",285863.665438288,9111712.86693623,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5588",285874.299451686,9111703.15761964,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5589",285878.306471228,9111687.05248341,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5590",285881.080561679,9111673.33614729,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5591",285949.777829393,9111682.46752836,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5592",285944.306706558,9111680.77225086,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5593",285942.958190366,9111684.74074137,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5594",285940.684977357,9111690.78979971,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5595",285943.497596843,9111689.28716738,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5596",285937.910886905,9111699.99823885,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5597",285943.690242013,9111702.46409703,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5598",285951.357519789,9111681.61988961,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5599",285956.867171658,9111681.61988961,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5600",285961.644771881,9111688.82481897,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5601",285961.413597676,9111682.8528187,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5602",285960.296255689,9111662.00861127,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5603",285891.252226669,9111647.2134622,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5604",285895.25924621,9111639.43059732,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5605",285899.189207684,9111629.02775813,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5606",285894.026317121,9111623.94192563,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5607",285897.262755981,9111617.39198984,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5608",285904.275040178,9111611.22734439,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5609",285902.733878816,9111597.51100827,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5610",285962.762113868,9111640.50941028,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5611",285913.599066419,9111569.61598762,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5612",285975.861985446,9111599.66863418,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5613",285924.387195953,9111535.55632152,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5614",285989.5012635,9111573.00654262,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5615",286012.23339359,9111509.43363643,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5616",286013.312206544,9111542.72272185,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5617",285935.252383556,9111498.02904235,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5618",285943.805829115,9111483.00271907,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5619",285943.497596843,9111468.36168613,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5620",285946.579919567,9111451.71714342,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5621",285951.357519789,9111436.92199435,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5622",285959.988023417,9111426.13386481,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5623",286032.653781637,9111466.89758284,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5624",286028.338529824,9111470.44225397,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5625",286019.939200401,9111464.97113114,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5626",286023.792103806,9111459.57706637,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5627",286014.082787225,9111458.65236955,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5628",286017.242168017,9111452.33360797,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5629",286018.089806766,9111446.5927819,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5630",286020.97948432,9111447.32483354,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5631",286018.821858413,9111442.50870429,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5632",286021.942710171,9111443.54898821,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5633",286021.634477899,9111435.88171043,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5634",286022.250942444,9111428.75383913,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5635",286024.21592318,9111423.6294776,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5636",286027.105600734,9111417.38777409,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5637",286032.152904195,9111418.3124709,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5638",286029.263226641,9111407.37022523,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5639",286033.15465908,9111409.29667693,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5640",286038.625781915,9111410.06725761,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5641",286035.273755953,9111405.05848319,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5642",285959.487145974,9111401.8991024,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5643",285962.800642903,9111414.6907417,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5644",285956.944229727,9111412.45605773,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5645",285976.979327434,9111362.21419732,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5646",286040.47517555,9111392.03566968,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5647",286034.695820442,9111383.79045639,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5648",286038.240491575,9111369.38059766,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5649",286039.550478733,9111365.21946198,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5650",286044.75189833,9111358.86217136,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5651",286053.806221332,9111352.0040033,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5652",286042.247511116,9111384.06015963,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5653",285992.390941054,9111300.33656864,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5654",286058.969111895,9111317.71316299,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5655",286054.422685877,9111312.24204016,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5656",286052.727408378,9111305.34534306,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5657",286058.54529252,9111306.73238829,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5658",286054.730918149,9111297.48542012,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5659",286057.620595703,9111291.5904779,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5660",286059.007640929,9111278.29796116,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5661",286063.322892743,9111266.73925094,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5662",286060.548802291,9111257.4152247,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5663",286058.031572066,9111248.73334903,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5664",286057.106875249,9111255.30897084,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5665",286058.031572066,9111245.1886779,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5666",286057.87745593,9111242.15772722,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5667",286058.493920475,9111236.30131404,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5668",286071.28555978,9111249.50392971,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5669",286002.755251216,9111195.56328204,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5670",286059.572733428,9111217.24228519,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5671",286058.54529252,9111183.02850295,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5672",286066.662075694,9111169.46628297,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5673",286003.166227579,9111163.91810207,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5674",285996.616291791,9111173.42193046,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5675",285995.023758384,9111164.6373107,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5676",286000.880171559,9111144.75632914,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5677",286072.081826475,9111149.37981323,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5678",286063.862299212,9111152.25664777,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5679",286057.492165583,9111145.1673055,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5680",286055.129051495,9111135.81759324,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5681",286061.910161487,9111125.74867235,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5682",286052.663193316,9111117.01542463,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5683",286052.22653093,9111113.08546316,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5684",286048.527743662,9111083.72633922,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5685",286058.802152741,9111081.46596922,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"5686",285995.871397133,9111101.50106692,1,1,1,1,1,1,1,1,1,1,1,1,1,24
